unifs_ecceLP;unifs_ecceLN;var0;var1;formula
52;53;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (S (O))), Var (S (O))))
48;49;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (S (O))), Var (O)))
48;49;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (S (O))), Var (O)))
48;49;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (S (O))))
48;48;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (S (O))))
44;45;true;_;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (O)))
53;53;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
53;54;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
49;49;true;_;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Neg (Var (O))))
61;65;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O)))))
61;66;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O)))))
57;61;true;_;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (O))))
65;66;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
65;65;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
61;62;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
61;61;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
61;62;true;true;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
61;61;true;false;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
57;58;true;_;Conj (Var (O), Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
53;54;true;true;Conj (Var (O), Disj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
49;50;true;_;Conj (Var (O), Disj (Conj (Var (O), Neg (Var (O))), Var (O)))
57;58;true;_;Conj (Var (O), Disj (Conj (Var (O), Conj (Var (O), Var (O))), Var (O)))
53;54;true;true;Conj (Var (O), Disj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
49;50;true;_;Conj (Var (O), Disj (Conj (Neg (Var (O)), Var (O)), Var (O)))
57;58;true;_;Conj (Var (O), Disj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (O)))
33;33;true;true;Conj (Var (O), Conj (Var (S (O)), Var (S (O))))
29;29;true;true;Conj (Var (O), Conj (Var (S (O)), Var (O)))
37;37;true;true;Conj (Var (O), Conj (Var (S (O)), Neg (Neg (Var (S (O))))))
33;33;true;true;Conj (Var (O), Conj (Var (S (O)), Neg (Neg (Var (O)))))
48;49;true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Var (S (O)), Var (O))))
44;45;true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Var (O), Var (O))))
60;61;true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (S (O)))))
56;57;true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (O))))
45;45;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
41;41;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
53;53;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O))))))
49;49;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O)))))
41;41;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
37;37;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
41;41;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O))))))
53;53;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O))))))
49;49;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O)))))
49;49;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O))))))
45;45;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
49;49;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (S (O)))))
45;45;true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O))))
29;29;true;true;Conj (Var (O), Conj (Var (O), Var (S (O))))
25;25;true;_;Conj (Var (O), Conj (Var (O), Var (O)))
31;31;true;false;Conj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
33;33;true;true;Conj (Var (O), Conj (Var (O), Neg (Neg (Var (S (O))))))
29;29;true;_;Conj (Var (O), Conj (Var (O), Neg (Neg (Var (O)))))
35;35;true;false;Conj (Var (O), Conj (Var (O), Neg (Neg (Neg (Var (S (O)))))))
41;41;true;true;Conj (Var (O), Conj (Var (O), Neg (Neg (Conj (Var (O), Var (S (O)))))))
37;37;true;_;Conj (Var (O), Conj (Var (O), Neg (Neg (Conj (Var (O), Var (O))))))
43;43;true;false;Conj (Var (O), Conj (Var (O), Neg (Disj (Var (S (O)), Var (S (O))))))
46;47;true;false;Conj (Var (O), Conj (Var (O), Neg (Conj (Var (S (O)), Var (O)))))
58;59;true;false;Conj (Var (O), Conj (Var (O), Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))))
48;49;true;true;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
44;45;true;true;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (O))))
44;45;true;false;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (O))))
44;45;true;true;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
44;44;true;false;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
40;41;true;_;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (O))))
56;60;true;true;Conj (Var (O), Conj (Var (O), Disj (Disj (Var (O), Var (O)), Var (S (O)))))
56;59;true;false;Conj (Var (O), Conj (Var (O), Disj (Disj (Var (O), Var (O)), Var (S (O)))))
52;56;true;_;Conj (Var (O), Conj (Var (O), Disj (Disj (Var (O), Var (O)), Var (O))))
56;57;true;true;Conj (Var (O), Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (S (O)))))
56;56;true;false;Conj (Var (O), Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (S (O)))))
52;53;true;_;Conj (Var (O), Conj (Var (O), Disj (Conj (Var (O), Var (O)), Var (O))))
41;41;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
37;37;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
41;41;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Neg (Neg (Var (O))))))
53;53;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))))
49;49;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))))
49;49;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O))))))
45;45;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O)))))
37;37;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
33;33;true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))
39;39;true;false;Conj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
41;41;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Neg (Var (S (O)))))))
37;37;true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Neg (Var (O))))))
49;49;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O))))))
45;45;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O)))))
45;45;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
41;41;true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
47;47;true;false;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Var (S (O)))))))
53;53;true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))))
49;49;true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))))
39;39;true;false;Conj (Var (O), Conj (Var (O), Conj (Neg (Var (S (O))), Var (O))))
45;45;true;true;Conj (Var (O), Conj (Var (O), Conj (Conj (Var (O), Var (S (O))), Var (O))))
45;45;true;true;Conj (Var (O), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (S (O)))))
41;41;true;_;Conj (Var (O), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (O))))
47;47;true;false;Conj (Var (O), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Neg (Var (S (O))))))
49;49;true;_;Conj (Var (O), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))))
31;31;true;false;Conj (Var (O), Conj (Neg (Var (S (O))), Var (O)))
37;37;true;false;Conj (Var (O), Conj (Neg (Var (S (O))), Neg (Var (S (O)))))
39;39;true;false;Conj (Var (O), Conj (Neg (Var (S (O))), Conj (Var (O), Var (O))))
41;41;true;true;Conj (Var (O), Conj (Conj (Var (S (O)), Var (O)), Var (S (O))))
37;37;true;true;Conj (Var (O), Conj (Conj (Var (S (O)), Var (O)), Var (O)))
41;41;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (S (O))), Var (S (O))))
37;37;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (S (O))), Var (O)))
49;49;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O)))))
45;45;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O))))
37;37;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (S (O))))
33;33;true;_;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (O)))
39;39;true;false;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
41;41;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Neg (Neg (Var (S (O))))))
37;37;true;_;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Neg (Neg (Var (O)))))
49;49;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
45;45;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
45;45;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
41;41;true;_;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
47;47;true;false;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Neg (Var (S (O))))))
53;53;true;true;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (O), Var (S (O))))))
49;49;true;_;Conj (Var (O), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
23;23;true;false;Conj (Neg (Var (S (O))), Var (O))
29;29;_;false;Conj (Neg (Var (S (O))), Neg (Var (S (O))))
25;25;false;false;Conj (Neg (Var (S (O))), Neg (Var (O)))
27;27;true;false;Conj (Neg (Var (S (O))), Neg (Neg (Var (O))))
31;31;true;false;Conj (Neg (Var (S (O))), Conj (Var (O), Var (O)))
37;37;true;false;Conj (Neg (Var (S (O))), Conj (Var (O), Neg (Var (S (O)))))
39;39;true;false;Conj (Neg (Var (S (O))), Conj (Var (O), Conj (Var (O), Var (O))))
39;39;true;false;Conj (Neg (Var (S (O))), Conj (Conj (Var (O), Var (O)), Var (O)))
23;23;false;true;Conj (Neg (Var (O)), Var (S (O)))
25;25;false;false;Conj (Neg (Var (O)), Neg (Var (S (O))))
21;21;false;_;Conj (Neg (Var (O)), Neg (Var (O)))
27;27;false;true;Conj (Neg (Var (O)), Neg (Neg (Var (S (O)))))
29;29;false;false;Conj (Neg (Var (O)), Neg (Neg (Neg (Var (S (O))))))
25;25;false;_;Conj (Neg (Var (O)), Neg (Neg (Neg (Var (O)))))
39;39;false;true;Conj (Neg (Var (O)), Neg (Neg (Conj (Var (S (O)), Var (S (O))))))
37;37;false;false;Conj (Neg (Var (O)), Neg (Disj (Var (S (O)), Var (S (O)))))
33;33;false;false;Conj (Neg (Var (O)), Neg (Disj (Var (S (O)), Var (O))))
33;33;false;false;Conj (Neg (Var (O)), Neg (Disj (Var (O), Var (S (O)))))
29;29;false;_;Conj (Neg (Var (O)), Neg (Disj (Var (O), Var (O))))
40;41;false;true;Conj (Neg (Var (O)), Neg (Conj (Var (S (O)), Var (O))))
40;41;false;false;Conj (Neg (Var (O)), Neg (Conj (Var (S (O)), Var (O))))
36;37;false;_;Conj (Neg (Var (O)), Neg (Conj (Var (O), Var (O))))
52;53;false;true;Conj (Neg (Var (O)), Neg (Conj (Conj (Var (O), Var (O)), Var (S (O)))))
52;53;false;false;Conj (Neg (Var (O)), Neg (Conj (Conj (Var (O), Var (O)), Var (S (O)))))
48;49;false;_;Conj (Neg (Var (O)), Neg (Conj (Conj (Var (O), Var (O)), Var (O))))
42;43;false;true;Conj (Neg (Var (O)), Disj (Var (S (O)), Var (S (O))))
38;38;false;true;Conj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
38;39;false;true;Conj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
50;55;false;true;Conj (Neg (Var (O)), Disj (Disj (Var (O), Var (O)), Var (S (O))))
50;51;false;true;Conj (Neg (Var (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
35;35;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
33;33;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Neg (Var (O))))
39;39;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Neg (Neg (Var (S (O))))))
47;47;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
45;45;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O)))))
59;59;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))))
45;45;false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O)))))
39;39;false;false;Conj (Neg (Var (O)), Conj (Neg (Var (S (O))), Neg (Var (S (O)))))
35;35;false;false;Conj (Neg (Var (O)), Conj (Neg (Var (S (O))), Neg (Var (O))))
33;33;false;true;Conj (Neg (Var (O)), Conj (Neg (Var (O)), Var (S (O))))
35;35;false;false;Conj (Neg (Var (O)), Conj (Neg (Var (O)), Neg (Var (S (O)))))
31;31;false;_;Conj (Neg (Var (O)), Conj (Neg (Var (O)), Neg (Var (O))))
45;45;false;true;Conj (Neg (Var (O)), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
47;47;false;true;Conj (Neg (Var (O)), Conj (Conj (Var (S (O)), Var (S (O))), Var (S (O))))
33;33;true;true;Conj (Conj (Var (S (O)), Var (S (O))), Var (O))
33;33;true;true;Conj (Conj (Var (S (O)), Var (O)), Var (S (O)))
29;29;true;true;Conj (Conj (Var (S (O)), Var (O)), Var (O))
37;37;true;true;Conj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
33;33;true;true;Conj (Conj (Var (O), Var (S (O))), Var (S (O)))
29;29;true;true;Conj (Conj (Var (O), Var (S (O))), Var (O))
33;33;true;true;Conj (Conj (Var (O), Var (S (O))), Neg (Neg (Var (O))))
45;45;true;true;Conj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
41;41;true;true;Conj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
41;41;true;true;Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
37;37;true;true;Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
29;29;true;true;Conj (Conj (Var (O), Var (O)), Var (S (O)))
25;25;true;_;Conj (Conj (Var (O), Var (O)), Var (O))
31;31;true;false;Conj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
33;33;true;true;Conj (Conj (Var (O), Var (O)), Neg (Neg (Var (S (O)))))
29;29;true;_;Conj (Conj (Var (O), Var (O)), Neg (Neg (Var (O))))
43;43;true;false;Conj (Conj (Var (O), Var (O)), Neg (Disj (Var (S (O)), Var (S (O)))))
44;45;true;true;Conj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
44;45;true;false;Conj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
40;41;true;_;Conj (Conj (Var (O), Var (O)), Disj (Var (O), Var (O)))
56;57;true;true;Conj (Conj (Var (O), Var (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
56;56;true;false;Conj (Conj (Var (O), Var (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
52;53;true;_;Conj (Conj (Var (O), Var (O)), Disj (Conj (Var (O), Var (O)), Var (O)))
41;41;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
37;37;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
49;49;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
45;45;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
37;37;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
33;33;true;_;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))
39;39;true;false;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Neg (Var (S (O)))))
37;37;true;_;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Neg (Neg (Var (O)))))
49;49;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
45;45;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
45;45;true;true;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
41;41;true;_;Conj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (O), Var (O))))
45;45;true;true;Conj (Conj (Var (O), Var (O)), Conj (Conj (Var (O), Var (O)), Var (S (O))))
41;41;true;_;Conj (Conj (Var (O), Var (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
